STAGE_ID,ORGANIZATION_ID,CREATED_AT,ARCHIVED,TITLE,STAGE_ORDER,STAGE_TYPE,INTERVIEW_STAGE_GROUP_ID,STAGE_GROUP_ID,STAGE_GROUP_TITLE,STAGE_GROUP_TYPE,STAGE_GROUP_ORDER
cc66a831-dd1c-489b-81c4-8b824b50b701,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-06-07 18:53:23.915 Z,true,Virtual Onsite,8,Active,,,,,
b5bd8416-2519-49a8-b24f-98eb81e5d593,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
b67283af-2056-4a14-9909-6ab784aeef22,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-11-10 23:28:50.777 Z,true,,3,Lead,,,,,
f91d90e1-8df1-48ff-9bf3-b40d06971bf0,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
b497e234-d97f-4fb8-a10c-d15975e3fb90,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:06:56.810 Z,true,Joined,14,Active,,,,,
5c55ca3b-6897-4ec4-9270-6d53c6f6b569,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-06-28 20:40:08.620 Z,true,Virtual Onsite - 2,9,Active,,,,,
eb3ad1bd-3299-43b4-8dbb-db486c5d36e1,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
5a00ab4e-f7be-481e-8b91-b660dc55daea,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-06-28 20:40:08.620 Z,true,Initial Recruiter Screen,6,Active,,,,,
d95a5947-2823-43cd-a6d0-6a4193e5c432,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-10-25 17:38:43.097 Z,true,HM Review,1,Lead,,,,,
a6c4e277-9778-44e2-b7ae-c1aaac62ef90,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
d96c2f6c-cc3d-4f96-9f81-bb266a09d08c,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-16 23:08:04.351 Z,true,Virtual Onsite - 2,9,Active,,,,,
a86f4a8c-8b14-420e-bda7-41c50c99cd1b,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
570a0094-9b6a-4cb9-9c9c-b2967ff23478,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-08-02 23:24:54.890 Z,false,Virtual Onsite ,10,Active,,,,,
2ece0b0d-180c-457d-8014-ee6399aba2a9,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
34376ed8-5e82-4e6b-b53d-e3e9055a46b8,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
6a0d0ae1-8e01-4fae-9f18-867281501c8d,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:55:06.194 Z,true,Virtual Onsite - 2,9,Active,,,,,
06156853-d191-4365-9c3d-4d643bccd9a0,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
bd940297-041f-4f5b-ac75-c6d9c7db766e,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
8718e05c-10fe-45e8-ac1f-0c2a992d5e87,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
1176b3b5-bb58-4517-9416-e40084a6a3cd,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-01-25 00:51:36.927 Z,true,HM Review,1,Lead,,,,,
80c9b0be-8de4-41ff-92cd-25d2357f62fd,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
a3f88b39-e993-44f9-8225-2c348dc7918e,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
b635c704-8b05-42fd-ad51-81e34b2e125e,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
cbee7c62-2ffd-49f4-8d39-1f904fa679f1,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
e1b758c5-61ad-44ae-8f8f-371e524c7db9,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
91341bb5-d0e2-43c4-bd41-69d91c19e596,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
a7195a24-2b04-449e-8cce-464f7ad86116,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
4fa5e894-9ea9-4dc5-995d-67b2154a0284,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:55:06.194 Z,true,Virtual Onsite - 2,9,Active,,,,,
6553b961-9621-428a-8746-50bc4a393984,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-06-18 22:08:13.465 Z,true,Initial Recruiter Screen,6,Active,,,,,
4a044ba3-7e38-4dc0-80bd-72449951e218,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
539572b8-889d-4427-9489-aa4878cc0591,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:06:56.810 Z,true,Joined,14,Active,,,,,
1850a7f1-2569-47ab-8ffe-32b6bd5c8684,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
544ec112-76b5-4264-b754-206a08748012,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
5c71e4a2-eee1-4134-8806-183d90b6596e,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-12-06 00:08:13.008 Z,true,Initial Recruiter Screen,6,Active,,,,,
b91296b6-1e64-4611-850a-a7277b4f03fe,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
e56e8cc8-2eca-4c68-abaf-22f19bf7a15d,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-08-21 15:23:05.473 Z,true,Offer Accepted,13,Active,,,,,
5345eb02-7dc7-4d73-8c28-edbbfe4d1ecf,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
087aa0d2-e1c9-4d3a-b3ea-7cafb1c84374,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-14 14:59:34.948 Z,false,Virtual Onsite ,10,Active,,,,,
d54bcc0e-83b3-4b75-ae3c-e1a2cce00b2b,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
2399583a-25a5-44ae-939b-3b64f03538b6,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
27bfe998-d7d7-42a9-bb48-a20ad07cb306,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
522e30aa-01cd-40b2-9085-7e148c537e9d,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
310aa7dc-e168-4c27-8074-d66f16443b38,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-01-25 00:51:36.935 Z,true,,3,Lead,,,,,
cd65b46b-bd2c-4c5a-9ac6-b15673c5b7a9,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
89968c67-5aa9-4c3f-9c7f-bfd98c92524b,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
e65de9b6-f80a-4610-99a9-b88b09b8e94c,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:55:06.194 Z,true,Virtual Onsite - 2,9,Active,,,,,
1fd5d188-63f4-408b-a73a-882ad189340f,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
737e2a35-f88b-44a1-905a-de0309c858f9,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-10-13 04:56:00.515 Z,true,Initial Recruiter Screen,6,Active,,,,,
3c30a45c-0f58-4056-b62f-0cf7b0c25054,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-08-26 18:17:20.851 Z,true,,3,Lead,,,,,
2c270b40-3102-481a-9d0f-ff6f0ea79f9f,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-10-17 12:29:08.991 Z,false,Next up in process,5,Active,,,,,
01d30915-efd5-4929-927d-d85b7905b53f,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:06:56.810 Z,true,Joined,14,Active,,,,,
ebb5d75c-8d5c-43b5-8ac2-ea87ecd77a30,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
e904a609-4922-40c8-9cf3-5654871302c2,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
5549a8f9-f5ca-4512-af97-15e953800e71,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-08-15 15:00:57.295 Z,true,Virtual Onsite - 2,9,Active,,,,,
cad01c4d-a3a8-446a-96f1-9cf86a817a08,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
ab57dfc1-174f-464e-b976-48999949d08e,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-05-07 16:50:58.641 Z,true,Initial Recruiter Screen,6,Active,,,,,
299324f7-002c-4fbe-a401-ffcaeb54adce,c0fc7bfc-5ffa-4fce-b3d8-d7d3067c3935,2024-04-04 17:35:52.448 Z,false,Hired,8,Hired,,,,,
9004fcdf-8211-4582-838d-f677923c5403,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-08-03 14:09:45.478 Z,true,HM Review,1,Lead,,,,,
526bca9c-1d5b-45d6-bfc6-1da42c6114b5,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-27 12:05:04.134 Z,true,HM Review,1,Lead,,,,,
a306a4f3-2d16-44d3-ba5e-2422d3b81f6d,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-02-03 09:45:28.250 Z,true,HM Review,1,Lead,,,,,
1e294485-c6ee-4991-939b-ad2fd9db0dbe,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-11-10 21:52:00.516 Z,true,Virtual Onsite,8,Active,,,,,
cedd2fbe-3f70-4167-9f0b-702d3a92db90,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-01-25 00:51:36.931 Z,true,Initial Recruiter Screen,6,Active,,,,,
2d36a0a2-acc7-4bb7-a673-6347d440ebd2,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-12-08 15:39:01.665 Z,true,Initial Recruiter Screen,6,Active,,,,,
17cadfea-e2f9-4d79-87d9-fb28eb055718,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
fc3ec7c8-33d9-4a88-8848-12a9c2e3aefa,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
fd55e635-c373-4430-b729-fe4cf2b7ccdc,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-05-09 21:14:04.173 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
7fab1eb3-3aa7-4294-a89f-a2f10ed0b570,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
a5264c55-71c0-4df0-b1d1-059d0b5922bc,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:55:06.194 Z,true,Virtual Onsite - 2,9,Active,,,,,
e9b53cb1-0298-4358-bec0-f9e03953dca5,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:06:56.810 Z,true,Joined,14,Active,,,,,
b17d2110-8d13-4444-b33b-19e05269cafb,c0fc7bfc-5ffa-4fce-b3d8-d7d3067c3935,2024-04-04 17:35:52.448 Z,false,Archived,7,Archived,,,,,
36f69d71-4ec4-4aba-bb0b-038c3e0ac6c5,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-11-10 21:52:00.516 Z,true,Offer Accepted,13,Active,,,,,
ccd646b5-effd-4c22-804b-28fbc3e91e93,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
2e6b514b-7ec6-4ba6-87cd-3ea4dbaa427b,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
a8d50516-bbb1-4094-a9dd-6480cf723ecf,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
12ff1a37-a498-4c5f-b490-0658581f0d65,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-11-16 02:49:00.808 Z,true,HM Review,1,Lead,,,,,
0fd84073-1c5d-4388-844c-2fd0aa5c783e,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-27 12:05:04.139 Z,true,Initial Recruiter Screen,6,Active,,,,,
15601923-fd15-4f6d-9a2f-1ba3e90d55eb,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-12-08 15:39:01.663 Z,true,Virtual Onsite - 2,9,Active,,,,,
f4db0739-9291-4f14-99d5-f11bcf4a7065,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-08-26 18:17:41.849 Z,true,Initial Recruiter Screen,6,Active,,,,,
3e04156b-ec47-4744-b1b3-9aeb4fe15822,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
884e348b-fefb-42ce-80ab-eace7443fa77,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
5899e000-2def-41c4-997e-cf0186066d15,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
9d184659-21ab-4440-90da-474f402b53e9,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-14 14:59:35.031 Z,false,Virtual Onsite ,10,Active,,,,,
6439b060-8d6d-4a41-8b7a-dec771a4cbbe,c0fc7bfc-5ffa-4fce-b3d8-d7d3067c3935,2024-04-04 17:36:11.411 Z,false,Onsite,4,Active,,,,,
53dc04dd-5c98-4abf-8729-8caee4d4745b,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-14 14:59:34.883 Z,false,Virtual Onsite ,10,Active,,,,,
d0924255-b221-4fcd-8b5b-3e236db04914,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-14 14:59:35.015 Z,false,Virtual Onsite ,10,Active,,,,,
93d632ac-5de6-4523-814a-fab978b62971,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
fcb4d69f-6bc8-4e6c-aa2f-0004ddaa818c,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
0e4c4b21-a992-4a69-887d-08c6986dff6b,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
bbae6d37-2cc4-4105-948b-66cb854e0d08,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-01-24 14:25:50.763 Z,true,Review,4,Active,,,,,
075ae5b7-e1c4-404c-8cc2-3a2652af930b,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-14 14:59:34.872 Z,false,Virtual Onsite ,11,Active,,,,,
5c57d306-e5ef-4d47-a05f-bbad47490f7f,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
b1cf9b6e-1eed-4244-b022-04e3908bcdfa,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-08-03 14:09:00.335 Z,true,Initial Recruiter Screen,6,Active,,,,,
c65889fc-410f-4ba3-86f7-4a62ab81f056,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-08-03 14:09:45.478 Z,true,Virtual Onsite - 2,9,Active,,,,,
79dd44dc-2e10-4c57-98e4-f86440979dc5,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-10-21 21:20:56.080 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
04e9e476-bcce-41ab-9af6-6562c9ef9273,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
06938fd7-d1f2-4fe7-b2f9-f414dc29adcc,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
965d13f2-e210-4d74-95f6-03e94f39e71e,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-08-15 01:46:13.966 Z,true,Initial Recruiter Screen,6,Active,,,,,
fdfceb98-ce92-4a4f-9b97-eb560d4eb075,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-16 23:08:04.349 Z,true,HM Review,1,Lead,,,,,
3241fec5-a657-4461-8f83-9310a82f5d31,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-16 23:08:04.353 Z,true,Initial Recruiter Screen,6,Active,,,,,
c05dbf44-ef58-4450-baa1-a2062bf70f66,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
982e738b-79bd-4d63-9a85-a2cfa5b844f7,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:06:56.810 Z,true,Joined,14,Active,,,,,
0e3e663e-8590-40cb-8710-c051349ee07f,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-08-29 13:09:26.757 Z,true,Offer Accepted,13,Active,,,,,
556f9bbd-f05b-4c77-a87d-65919b730919,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
8c791154-5e04-4e25-be21-3e2b44918fe9,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
08ed61cd-a97d-4346-87e6-508b5adc80b9,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:06:56.810 Z,true,Joined,14,Active,,,,,
66c0231a-097c-4a8c-8431-895c7fdee003,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-10-25 16:46:37.419 Z,true,HM Review,1,Lead,,,,,
ab9edba2-fb37-42ea-8bd3-2ede6954c210,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
5a87c071-31d3-49ad-be8b-97c6d1ba1523,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-02-03 09:45:28.257 Z,true,,3,Lead,,,,,
402fc354-106f-42a7-bcfb-d4592049669a,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
a276a7cd-6c5e-416a-9808-055ee819b1ae,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-05-07 16:50:58.641 Z,true,Virtual Onsite - 2,9,Active,,,,,
d25f0458-aecc-43b3-bae5-44651c0ea048,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-14 14:59:34.866 Z,true,Virtual Onsite,10,Active,,,,,
b1ce04c6-8cae-415d-aca8-81585d54331d,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-14 14:59:34.991 Z,false,Virtual Onsite ,10,Active,,,,,
c42bd998-2abb-4534-ada9-9229ee60ba40,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-08-15 15:00:57.298 Z,true,,3,Lead,,,,,
836743c5-5525-42a0-a978-d705de2c5bf1,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:55:06.194 Z,true,Virtual Onsite - 2,9,Active,,,,,
58882834-105e-4028-ae98-8eb2a407f2df,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:55:06.194 Z,true,Virtual Onsite - 2,9,Active,,,,,
9b082c8b-74ad-453c-a780-7cf7236bbc35,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
6fa8111b-a044-499c-aae2-15df2258ada7,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
ca365eef-0e06-4fa7-88c7-bdcc809acfd3,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
fe536fbb-0eec-454e-a582-20ad7aab8ab5,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
12e40dff-57f3-4026-aef1-cb850c5a5224,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
8c4f8bb0-f46c-47f8-8368-2e164b033302,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-14 14:55:43.946 Z,true,Offer Accepted,13,Active,,,,,
709d7cba-fb15-4f24-b539-0156a6eccd9a,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
034878d3-69a5-4100-80c1-08a337c6121d,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
99e20ab9-16e5-4edc-b805-d4cf672c1d7e,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:55:06.194 Z,true,Virtual Onsite - 2,9,Active,,,,,
f65f95dc-d1ce-440b-a7e1-d1dfc84bdb5c,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:55:06.194 Z,true,Virtual Onsite - 2,9,Active,,,,,
b978bc7f-4db0-415c-a4cb-1661f0160ee8,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-03-20 19:33:48.863 Z,true,Initial Recruiter Screen,6,Active,,,,,
7225bf1d-cee5-47eb-8298-187a2e351329,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-01-19 19:28:24.753 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
9df92efb-eaa8-489e-8c56-0a1d7bd2be6c,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
7fec52f1-a657-4111-ac7a-d85605b35f53,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
f903a7b7-92a5-4759-9189-30d1bd6451ea,c0fc7bfc-5ffa-4fce-b3d8-d7d3067c3935,2024-04-04 17:35:52.448 Z,false,Offer,6,Offer,,,,,
846380c3-8212-43bd-b95a-dfd03f67d212,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
2cf8232d-1ef0-475f-bc5b-48ab52d0a752,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
604a2496-8482-4dc7-8b02-5fc823318744,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:06:56.810 Z,true,Joined,14,Active,,,,,
b87946d6-9711-4d8a-99b7-70b98eba740b,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-06-07 18:53:23.915 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
029583d2-deff-40e6-a986-e1cbf0bc2163,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
b116a1dc-9bb1-4cf4-914f-6ef0dea3eb47,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
012bd133-4dfd-4139-8793-a8a1c8edcfc2,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:07.871 Z,true,Initial Recruiter Screen,6,Active,,,,,
771748c6-3163-4791-b273-c310eb3759ab,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:51:45.204 Z,true,HM Review,1,Lead,,,,,
fdd5b51e-c17c-4a25-becf-f869470875de,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:06:56.810 Z,true,Joined,14,Active,,,,,
2e08ff6e-cf65-4193-acad-0ccf72a3ee54,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-10-25 17:38:43.106 Z,true,,3,Lead,,,,,
87a1fdd1-08d5-4ad4-b54f-e9f31fb91a98,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:55:06.194 Z,true,Virtual Onsite - 2,9,Active,,,,,
cf7e08ce-f89e-4395-a90d-582e959bb1be,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:06:56.810 Z,true,Joined,14,Active,,,,,
c90c3012-2964-4a8c-8cba-1b118c4d421d,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-14 14:59:34.983 Z,false,Virtual Onsite ,10,Active,,,,,
98ab7720-8afe-4d45-b8e7-65d0848b93f3,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-06-18 22:08:13.465 Z,true,Virtual Onsite - 2,9,Active,,,,,
277124a8-70e4-4d60-834c-38db5c423d21,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-03-20 19:33:48.863 Z,true,Virtual Onsite - 2,9,Active,,,,,
72055d4e-41a3-4ee2-a89a-fccbe76dc92c,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 23:03:44.463 Z,true,Hiring Manager Review (If Applicable),1,Lead,,,,,
250242cb-ddfe-4413-a4b3-9aaf8646055d,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:06:56.810 Z,true,Joined,14,Active,,,,,
f7ff7e05-dfd1-4736-908e-1095c9c1e1c3,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-14 14:59:34.945 Z,false,Virtual Onsite ,10,Active,,,,,
4e89d1d8-fb61-486c-8a32-97240c4c8a57,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-07 22:55:40.845 Z,true,,3,Lead,,,,,
ee495026-1c59-4193-b6f7-0cfdcf0c4078,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-02-15 19:08:06.394 Z,true,Offer Accepted,13,Active,,,,,
